clip_id,voice_id,sentence_id,transcript,audio_type,noise_type,snr_db,noise_start_sample,path
voice_01_s011_cafe_20db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,cafe,20,178332,data\noisy_wav\voice_01_s011_cafe_20db.wav
voice_01_s011_cafe_10db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,cafe,10,188932,data\noisy_wav\voice_01_s011_cafe_10db.wav
voice_01_s011_cafe_5db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,cafe,5,30029,data\noisy_wav\voice_01_s011_cafe_5db.wav
voice_01_s011_cafe_0db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,cafe,0,178706,data\noisy_wav\voice_01_s011_cafe_0db.wav
voice_01_s011_cafe_-5db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,cafe,-5,140763,data\noisy_wav\voice_01_s011_cafe_-5db.wav
voice_01_s011_cafe_-10db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,cafe,-10,196838,data\noisy_wav\voice_01_s011_cafe_-10db.wav
voice_01_s011_traffic_20db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,traffic,20,2238291,data\noisy_wav\voice_01_s011_traffic_20db.wav
voice_01_s011_traffic_10db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,traffic,10,6447473,data\noisy_wav\voice_01_s011_traffic_10db.wav
voice_01_s011_traffic_5db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,traffic,5,5376777,data\noisy_wav\voice_01_s011_traffic_5db.wav
voice_01_s011_traffic_0db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,traffic,0,2853598,data\noisy_wav\voice_01_s011_traffic_0db.wav
voice_01_s011_traffic_-5db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,traffic,-5,935767,data\noisy_wav\voice_01_s011_traffic_-5db.wav
voice_01_s011_traffic_-10db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,traffic,-10,2462057,data\noisy_wav\voice_01_s011_traffic_-10db.wav
voice_01_s011_fan_20db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,fan,20,455884,data\noisy_wav\voice_01_s011_fan_20db.wav
voice_01_s011_fan_10db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,fan,10,165840,data\noisy_wav\voice_01_s011_fan_10db.wav
voice_01_s011_fan_5db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,fan,5,475763,data\noisy_wav\voice_01_s011_fan_5db.wav
voice_01_s011_fan_0db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,fan,0,3402,data\noisy_wav\voice_01_s011_fan_0db.wav
voice_01_s011_fan_-5db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,fan,-5,757168,data\noisy_wav\voice_01_s011_fan_-5db.wav
voice_01_s011_fan_-10db,voice_01,s011,My neighbor painted the fence bright blue.,noisy,fan,-10,754639,data\noisy_wav\voice_01_s011_fan_-10db.wav
voice_01_s012_cafe_20db,voice_01,s012,The students waited quietly outside the classroom.,noisy,cafe,20,69045,data\noisy_wav\voice_01_s012_cafe_20db.wav
voice_01_s012_cafe_10db,voice_01,s012,The students waited quietly outside the classroom.,noisy,cafe,10,131225,data\noisy_wav\voice_01_s012_cafe_10db.wav
voice_01_s012_cafe_5db,voice_01,s012,The students waited quietly outside the classroom.,noisy,cafe,5,199743,data\noisy_wav\voice_01_s012_cafe_5db.wav
voice_01_s012_cafe_0db,voice_01,s012,The students waited quietly outside the classroom.,noisy,cafe,0,46832,data\noisy_wav\voice_01_s012_cafe_0db.wav
voice_01_s012_cafe_-5db,voice_01,s012,The students waited quietly outside the classroom.,noisy,cafe,-5,133085,data\noisy_wav\voice_01_s012_cafe_-5db.wav
voice_01_s012_cafe_-10db,voice_01,s012,The students waited quietly outside the classroom.,noisy,cafe,-10,27894,data\noisy_wav\voice_01_s012_cafe_-10db.wav
voice_01_s012_traffic_20db,voice_01,s012,The students waited quietly outside the classroom.,noisy,traffic,20,7302439,data\noisy_wav\voice_01_s012_traffic_20db.wav
voice_01_s012_traffic_10db,voice_01,s012,The students waited quietly outside the classroom.,noisy,traffic,10,5245398,data\noisy_wav\voice_01_s012_traffic_10db.wav
voice_01_s012_traffic_5db,voice_01,s012,The students waited quietly outside the classroom.,noisy,traffic,5,2503536,data\noisy_wav\voice_01_s012_traffic_5db.wav
voice_01_s012_traffic_0db,voice_01,s012,The students waited quietly outside the classroom.,noisy,traffic,0,7060434,data\noisy_wav\voice_01_s012_traffic_0db.wav
voice_01_s012_traffic_-5db,voice_01,s012,The students waited quietly outside the classroom.,noisy,traffic,-5,5359896,data\noisy_wav\voice_01_s012_traffic_-5db.wav
voice_01_s012_traffic_-10db,voice_01,s012,The students waited quietly outside the classroom.,noisy,traffic,-10,4258584,data\noisy_wav\voice_01_s012_traffic_-10db.wav
voice_01_s012_fan_20db,voice_01,s012,The students waited quietly outside the classroom.,noisy,fan,20,638551,data\noisy_wav\voice_01_s012_fan_20db.wav
voice_01_s012_fan_10db,voice_01,s012,The students waited quietly outside the classroom.,noisy,fan,10,208573,data\noisy_wav\voice_01_s012_fan_10db.wav
voice_01_s012_fan_5db,voice_01,s012,The students waited quietly outside the classroom.,noisy,fan,5,160263,data\noisy_wav\voice_01_s012_fan_5db.wav
voice_01_s012_fan_0db,voice_01,s012,The students waited quietly outside the classroom.,noisy,fan,0,392077,data\noisy_wav\voice_01_s012_fan_0db.wav
voice_01_s012_fan_-5db,voice_01,s012,The students waited quietly outside the classroom.,noisy,fan,-5,799550,data\noisy_wav\voice_01_s012_fan_-5db.wav
voice_01_s012_fan_-10db,voice_01,s012,The students waited quietly outside the classroom.,noisy,fan,-10,169396,data\noisy_wav\voice_01_s012_fan_-10db.wav
voice_01_s013_cafe_20db,voice_01,s013,She found her keys under the couch cushion.,noisy,cafe,20,141394,data\noisy_wav\voice_01_s013_cafe_20db.wav
voice_01_s013_cafe_10db,voice_01,s013,She found her keys under the couch cushion.,noisy,cafe,10,204112,data\noisy_wav\voice_01_s013_cafe_10db.wav
voice_01_s013_cafe_5db,voice_01,s013,She found her keys under the couch cushion.,noisy,cafe,5,139029,data\noisy_wav\voice_01_s013_cafe_5db.wav
voice_01_s013_cafe_0db,voice_01,s013,She found her keys under the couch cushion.,noisy,cafe,0,149,data\noisy_wav\voice_01_s013_cafe_0db.wav
voice_01_s013_cafe_-5db,voice_01,s013,She found her keys under the couch cushion.,noisy,cafe,-5,157009,data\noisy_wav\voice_01_s013_cafe_-5db.wav
voice_01_s013_cafe_-10db,voice_01,s013,She found her keys under the couch cushion.,noisy,cafe,-10,84975,data\noisy_wav\voice_01_s013_cafe_-10db.wav
voice_01_s013_traffic_20db,voice_01,s013,She found her keys under the couch cushion.,noisy,traffic,20,4098721,data\noisy_wav\voice_01_s013_traffic_20db.wav
voice_01_s013_traffic_10db,voice_01,s013,She found her keys under the couch cushion.,noisy,traffic,10,163382,data\noisy_wav\voice_01_s013_traffic_10db.wav
voice_01_s013_traffic_5db,voice_01,s013,She found her keys under the couch cushion.,noisy,traffic,5,938414,data\noisy_wav\voice_01_s013_traffic_5db.wav
voice_01_s013_traffic_0db,voice_01,s013,She found her keys under the couch cushion.,noisy,traffic,0,7793844,data\noisy_wav\voice_01_s013_traffic_0db.wav
voice_01_s013_traffic_-5db,voice_01,s013,She found her keys under the couch cushion.,noisy,traffic,-5,3044903,data\noisy_wav\voice_01_s013_traffic_-5db.wav
voice_01_s013_traffic_-10db,voice_01,s013,She found her keys under the couch cushion.,noisy,traffic,-10,7371253,data\noisy_wav\voice_01_s013_traffic_-10db.wav
voice_01_s013_fan_20db,voice_01,s013,She found her keys under the couch cushion.,noisy,fan,20,322451,data\noisy_wav\voice_01_s013_fan_20db.wav
voice_01_s013_fan_10db,voice_01,s013,She found her keys under the couch cushion.,noisy,fan,10,251083,data\noisy_wav\voice_01_s013_fan_10db.wav
voice_01_s013_fan_5db,voice_01,s013,She found her keys under the couch cushion.,noisy,fan,5,60738,data\noisy_wav\voice_01_s013_fan_5db.wav
voice_01_s013_fan_0db,voice_01,s013,She found her keys under the couch cushion.,noisy,fan,0,252572,data\noisy_wav\voice_01_s013_fan_0db.wav
voice_01_s013_fan_-5db,voice_01,s013,She found her keys under the couch cushion.,noisy,fan,-5,594916,data\noisy_wav\voice_01_s013_fan_-5db.wav
voice_01_s013_fan_-10db,voice_01,s013,She found her keys under the couch cushion.,noisy,fan,-10,82582,data\noisy_wav\voice_01_s013_fan_-10db.wav
voice_01_s014_cafe_20db,voice_01,s014,The printer jammed before the final page.,noisy,cafe,20,22453,data\noisy_wav\voice_01_s014_cafe_20db.wav
voice_01_s014_cafe_10db,voice_01,s014,The printer jammed before the final page.,noisy,cafe,10,191865,data\noisy_wav\voice_01_s014_cafe_10db.wav
voice_01_s014_cafe_5db,voice_01,s014,The printer jammed before the final page.,noisy,cafe,5,127399,data\noisy_wav\voice_01_s014_cafe_5db.wav
voice_01_s014_cafe_0db,voice_01,s014,The printer jammed before the final page.,noisy,cafe,0,213915,data\noisy_wav\voice_01_s014_cafe_0db.wav
voice_01_s014_cafe_-5db,voice_01,s014,The printer jammed before the final page.,noisy,cafe,-5,18143,data\noisy_wav\voice_01_s014_cafe_-5db.wav
voice_01_s014_cafe_-10db,voice_01,s014,The printer jammed before the final page.,noisy,cafe,-10,199387,data\noisy_wav\voice_01_s014_cafe_-10db.wav
voice_01_s014_traffic_20db,voice_01,s014,The printer jammed before the final page.,noisy,traffic,20,4468663,data\noisy_wav\voice_01_s014_traffic_20db.wav
voice_01_s014_traffic_10db,voice_01,s014,The printer jammed before the final page.,noisy,traffic,10,6424284,data\noisy_wav\voice_01_s014_traffic_10db.wav
voice_01_s014_traffic_5db,voice_01,s014,The printer jammed before the final page.,noisy,traffic,5,1054955,data\noisy_wav\voice_01_s014_traffic_5db.wav
voice_01_s014_traffic_0db,voice_01,s014,The printer jammed before the final page.,noisy,traffic,0,1077025,data\noisy_wav\voice_01_s014_traffic_0db.wav
voice_01_s014_traffic_-5db,voice_01,s014,The printer jammed before the final page.,noisy,traffic,-5,5534391,data\noisy_wav\voice_01_s014_traffic_-5db.wav
voice_01_s014_traffic_-10db,voice_01,s014,The printer jammed before the final page.,noisy,traffic,-10,3986957,data\noisy_wav\voice_01_s014_traffic_-10db.wav
voice_01_s014_fan_20db,voice_01,s014,The printer jammed before the final page.,noisy,fan,20,576510,data\noisy_wav\voice_01_s014_fan_20db.wav
voice_01_s014_fan_10db,voice_01,s014,The printer jammed before the final page.,noisy,fan,10,173148,data\noisy_wav\voice_01_s014_fan_10db.wav
voice_01_s014_fan_5db,voice_01,s014,The printer jammed before the final page.,noisy,fan,5,277932,data\noisy_wav\voice_01_s014_fan_5db.wav
voice_01_s014_fan_0db,voice_01,s014,The printer jammed before the final page.,noisy,fan,0,553306,data\noisy_wav\voice_01_s014_fan_0db.wav
voice_01_s014_fan_-5db,voice_01,s014,The printer jammed before the final page.,noisy,fan,-5,636059,data\noisy_wav\voice_01_s014_fan_-5db.wav
voice_01_s014_fan_-10db,voice_01,s014,The printer jammed before the final page.,noisy,fan,-10,443692,data\noisy_wav\voice_01_s014_fan_-10db.wav
voice_01_s015_cafe_20db,voice_01,s015,He carried the boxes into the garage.,noisy,cafe,20,55521,data\noisy_wav\voice_01_s015_cafe_20db.wav
voice_01_s015_cafe_10db,voice_01,s015,He carried the boxes into the garage.,noisy,cafe,10,141373,data\noisy_wav\voice_01_s015_cafe_10db.wav
voice_01_s015_cafe_5db,voice_01,s015,He carried the boxes into the garage.,noisy,cafe,5,197988,data\noisy_wav\voice_01_s015_cafe_5db.wav
voice_01_s015_cafe_0db,voice_01,s015,He carried the boxes into the garage.,noisy,cafe,0,191347,data\noisy_wav\voice_01_s015_cafe_0db.wav
voice_01_s015_cafe_-5db,voice_01,s015,He carried the boxes into the garage.,noisy,cafe,-5,180844,data\noisy_wav\voice_01_s015_cafe_-5db.wav
voice_01_s015_cafe_-10db,voice_01,s015,He carried the boxes into the garage.,noisy,cafe,-10,52730,data\noisy_wav\voice_01_s015_cafe_-10db.wav
voice_01_s015_traffic_20db,voice_01,s015,He carried the boxes into the garage.,noisy,traffic,20,5980649,data\noisy_wav\voice_01_s015_traffic_20db.wav
voice_01_s015_traffic_10db,voice_01,s015,He carried the boxes into the garage.,noisy,traffic,10,2614865,data\noisy_wav\voice_01_s015_traffic_10db.wav
voice_01_s015_traffic_5db,voice_01,s015,He carried the boxes into the garage.,noisy,traffic,5,3346989,data\noisy_wav\voice_01_s015_traffic_5db.wav
voice_01_s015_traffic_0db,voice_01,s015,He carried the boxes into the garage.,noisy,traffic,0,5634518,data\noisy_wav\voice_01_s015_traffic_0db.wav
voice_01_s015_traffic_-5db,voice_01,s015,He carried the boxes into the garage.,noisy,traffic,-5,5451572,data\noisy_wav\voice_01_s015_traffic_-5db.wav
voice_01_s015_traffic_-10db,voice_01,s015,He carried the boxes into the garage.,noisy,traffic,-10,3132478,data\noisy_wav\voice_01_s015_traffic_-10db.wav
voice_01_s015_fan_20db,voice_01,s015,He carried the boxes into the garage.,noisy,fan,20,459381,data\noisy_wav\voice_01_s015_fan_20db.wav
voice_01_s015_fan_10db,voice_01,s015,He carried the boxes into the garage.,noisy,fan,10,542717,data\noisy_wav\voice_01_s015_fan_10db.wav
voice_01_s015_fan_5db,voice_01,s015,He carried the boxes into the garage.,noisy,fan,5,473417,data\noisy_wav\voice_01_s015_fan_5db.wav
voice_01_s015_fan_0db,voice_01,s015,He carried the boxes into the garage.,noisy,fan,0,126882,data\noisy_wav\voice_01_s015_fan_0db.wav
voice_01_s015_fan_-5db,voice_01,s015,He carried the boxes into the garage.,noisy,fan,-5,259947,data\noisy_wav\voice_01_s015_fan_-5db.wav
voice_01_s015_fan_-10db,voice_01,s015,He carried the boxes into the garage.,noisy,fan,-10,235612,data\noisy_wav\voice_01_s015_fan_-10db.wav
voice_01_s016_cafe_20db,voice_01,s016,The movie started ten minutes after sunset.,noisy,cafe,20,16784,data\noisy_wav\voice_01_s016_cafe_20db.wav
voice_01_s016_cafe_10db,voice_01,s016,The movie started ten minutes after sunset.,noisy,cafe,10,88627,data\noisy_wav\voice_01_s016_cafe_10db.wav
voice_01_s016_cafe_5db,voice_01,s016,The movie started ten minutes after sunset.,noisy,cafe,5,5514,data\noisy_wav\voice_01_s016_cafe_5db.wav
voice_01_s016_cafe_0db,voice_01,s016,The movie started ten minutes after sunset.,noisy,cafe,0,154221,data\noisy_wav\voice_01_s016_cafe_0db.wav
voice_01_s016_cafe_-5db,voice_01,s016,The movie started ten minutes after sunset.,noisy,cafe,-5,145207,data\noisy_wav\voice_01_s016_cafe_-5db.wav
voice_01_s016_cafe_-10db,voice_01,s016,The movie started ten minutes after sunset.,noisy,cafe,-10,60323,data\noisy_wav\voice_01_s016_cafe_-10db.wav
voice_01_s016_traffic_20db,voice_01,s016,The movie started ten minutes after sunset.,noisy,traffic,20,4936193,data\noisy_wav\voice_01_s016_traffic_20db.wav
voice_01_s016_traffic_10db,voice_01,s016,The movie started ten minutes after sunset.,noisy,traffic,10,1847317,data\noisy_wav\voice_01_s016_traffic_10db.wav
voice_01_s016_traffic_5db,voice_01,s016,The movie started ten minutes after sunset.,noisy,traffic,5,60321,data\noisy_wav\voice_01_s016_traffic_5db.wav
voice_01_s016_traffic_0db,voice_01,s016,The movie started ten minutes after sunset.,noisy,traffic,0,595533,data\noisy_wav\voice_01_s016_traffic_0db.wav
voice_01_s016_traffic_-5db,voice_01,s016,The movie started ten minutes after sunset.,noisy,traffic,-5,5937800,data\noisy_wav\voice_01_s016_traffic_-5db.wav
voice_01_s016_traffic_-10db,voice_01,s016,The movie started ten minutes after sunset.,noisy,traffic,-10,5294075,data\noisy_wav\voice_01_s016_traffic_-10db.wav
voice_01_s016_fan_20db,voice_01,s016,The movie started ten minutes after sunset.,noisy,fan,20,61733,data\noisy_wav\voice_01_s016_fan_20db.wav
voice_01_s016_fan_10db,voice_01,s016,The movie started ten minutes after sunset.,noisy,fan,10,240062,data\noisy_wav\voice_01_s016_fan_10db.wav
voice_01_s016_fan_5db,voice_01,s016,The movie started ten minutes after sunset.,noisy,fan,5,70674,data\noisy_wav\voice_01_s016_fan_5db.wav
voice_01_s016_fan_0db,voice_01,s016,The movie started ten minutes after sunset.,noisy,fan,0,32938,data\noisy_wav\voice_01_s016_fan_0db.wav
voice_01_s016_fan_-5db,voice_01,s016,The movie started ten minutes after sunset.,noisy,fan,-5,346479,data\noisy_wav\voice_01_s016_fan_-5db.wav
voice_01_s016_fan_-10db,voice_01,s016,The movie started ten minutes after sunset.,noisy,fan,-10,74299,data\noisy_wav\voice_01_s016_fan_-10db.wav
voice_01_s017_cafe_20db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,cafe,20,134782,data\noisy_wav\voice_01_s017_cafe_20db.wav
voice_01_s017_cafe_10db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,cafe,10,62391,data\noisy_wav\voice_01_s017_cafe_10db.wav
voice_01_s017_cafe_5db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,cafe,5,73001,data\noisy_wav\voice_01_s017_cafe_5db.wav
voice_01_s017_cafe_0db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,cafe,0,175368,data\noisy_wav\voice_01_s017_cafe_0db.wav
voice_01_s017_cafe_-5db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,cafe,-5,127248,data\noisy_wav\voice_01_s017_cafe_-5db.wav
voice_01_s017_cafe_-10db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,cafe,-10,56160,data\noisy_wav\voice_01_s017_cafe_-10db.wav
voice_01_s017_traffic_20db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,traffic,20,4523422,data\noisy_wav\voice_01_s017_traffic_20db.wav
voice_01_s017_traffic_10db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,traffic,10,1109912,data\noisy_wav\voice_01_s017_traffic_10db.wav
voice_01_s017_traffic_5db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,traffic,5,6067921,data\noisy_wav\voice_01_s017_traffic_5db.wav
voice_01_s017_traffic_0db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,traffic,0,7847662,data\noisy_wav\voice_01_s017_traffic_0db.wav
voice_01_s017_traffic_-5db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,traffic,-5,7401965,data\noisy_wav\voice_01_s017_traffic_-5db.wav
voice_01_s017_traffic_-10db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,traffic,-10,4790256,data\noisy_wav\voice_01_s017_traffic_-10db.wav
voice_01_s017_fan_20db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,fan,20,604201,data\noisy_wav\voice_01_s017_fan_20db.wav
voice_01_s017_fan_10db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,fan,10,495631,data\noisy_wav\voice_01_s017_fan_10db.wav
voice_01_s017_fan_5db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,fan,5,254801,data\noisy_wav\voice_01_s017_fan_5db.wav
voice_01_s017_fan_0db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,fan,0,495948,data\noisy_wav\voice_01_s017_fan_0db.wav
voice_01_s017_fan_-5db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,fan,-5,426833,data\noisy_wav\voice_01_s017_fan_-5db.wav
voice_01_s017_fan_-10db,voice_01,s017,Please leave the receipt on the kitchen counter.,noisy,fan,-10,199659,data\noisy_wav\voice_01_s017_fan_-10db.wav
voice_01_s018_cafe_20db,voice_01,s018,The dog barked loudly at the mail truck.,noisy,cafe,20,24726,data\noisy_wav\voice_01_s018_cafe_20db.wav
